Omega0 = 0.300000; OmegaLambda = 0.700000
0.872  0.147 1.16200e+10
0.873  0.145 1.16349e+10
0.874  0.144 1.16499e+10
0.875  0.143 1.16648e+10
0.876  0.142 1.16797e+10
0.877  0.140 1.16946e+10
0.878  0.139 1.17094e+10
0.879  0.138 1.17243e+10
0.880  0.136 1.17392e+10
0.881  0.135 1.17541e+10
0.882  0.134 1.17689e+10
0.883  0.133 1.17838e+10
0.884  0.131 1.17986e+10
0.885  0.130 1.18135e+10
0.886  0.129 1.18283e+10
0.887  0.127 1.18431e+10
0.888  0.126 1.18579e+10
0.889  0.125 1.18727e+10
0.890  0.124 1.18875e+10
0.891  0.122 1.19023e+10
0.892  0.121 1.19171e+10
0.893  0.120 1.19319e+10
0.894  0.119 1.19467e+10
0.895  0.117 1.19614e+10
0.896  0.116 1.19762e+10
0.897  0.115 1.19909e+10
0.898  0.114 1.20057e+10
0.899  0.112 1.20204e+10
0.900  0.111 1.20351e+10
0.901  0.110 1.20499e+10
0.902  0.109 1.20646e+10
0.903  0.107 1.20793e+10
0.904  0.106 1.20940e+10
0.905  0.105 1.21087e+10
0.906  0.104 1.21234e+10
0.907  0.103 1.21380e+10
0.908  0.101 1.21527e+10
0.909  0.100 1.21674e+10
0.910  0.099 1.21820e+10
0.911  0.098 1.21967e+10
0.912  0.096 1.22113e+10
0.913  0.095 1.22260e+10
0.914  0.094 1.22406e+10
0.915  0.093 1.22552e+10
0.916  0.092 1.22698e+10
0.917  0.091 1.22844e+10
0.918  0.089 1.22990e+10
0.919  0.088 1.23136e+10
0.920  0.087 1.23282e+10
0.921  0.086 1.23428e+10
0.922  0.085 1.23573e+10
0.923  0.083 1.23719e+10
0.924  0.082 1.23864e+10
0.925  0.081 1.24010e+10
0.926  0.080 1.24155e+10
0.927  0.079 1.24300e+10
0.928  0.078 1.24446e+10
0.929  0.076 1.24591e+10
0.930  0.075 1.24736e+10
0.931  0.074 1.24881e+10
0.932  0.073 1.25026e+10
0.933  0.072 1.25171e+10
0.934  0.071 1.25315e+10
0.935  0.070 1.25460e+10
0.936  0.068 1.25605e+10
0.937  0.067 1.25749e+10
0.938  0.066 1.25894e+10
0.939  0.065 1.26038e+10
0.940  0.064 1.26183e+10
0.941  0.063 1.26327e+10
0.942  0.062 1.26471e+10
0.943  0.060 1.26615e+10
0.944  0.059 1.26759e+10
0.945  0.058 1.26903e+10
0.946  0.057 1.27047e+10
0.947  0.056 1.27191e+10
0.948  0.055 1.27334e+10
0.949  0.054 1.27478e+10
0.950  0.053 1.27622e+10
0.951  0.052 1.27765e+10
0.952  0.050 1.27909e+10
0.953  0.049 1.28052e+10
0.954  0.048 1.28195e+10
0.955  0.047 1.28338e+10
0.956  0.046 1.28481e+10
0.957  0.045 1.28625e+10
0.958  0.044 1.28767e+10
0.959  0.043 1.28910e+10
0.960  0.042 1.29053e+10
0.961  0.041 1.29196e+10
0.962  0.040 1.29339e+10
0.963  0.038 1.29481e+10
0.964  0.037 1.29624e+10
0.965  0.036 1.29766e+10
0.966  0.035 1.29908e+10
0.967  0.034 1.30051e+10
0.968  0.033 1.30193e+10
0.969  0.032 1.30335e+10
0.970  0.031 1.30477e+10
0.971  0.030 1.30619e+10
0.972  0.029 1.30761e+10
0.973  0.028 1.30903e+10
0.974  0.027 1.31045e+10
0.975  0.026 1.31186e+10
0.976  0.025 1.31328e+10
0.977  0.024 1.31469e+10
0.978  0.022 1.31611e+10
0.979  0.021 1.31752e+10
0.980  0.020 1.31894e+10
0.981  0.019 1.32035e+10
0.982  0.018 1.32176e+10
0.983  0.017 1.32317e+10
0.984  0.016 1.32458e+10
0.985  0.015 1.32599e+10
0.986  0.014 1.32740e+10
0.987  0.013 1.32880e+10
0.988  0.012 1.33021e+10
0.989  0.011 1.33162e+10
0.990  0.010 1.33302e+10
0.991  0.009 1.33443e+10
0.992  0.008 1.33583e+10
0.993  0.007 1.33723e+10
0.994  0.006 1.33864e+10
0.995  0.005 1.34004e+10
0.996  0.004 1.34144e+10
0.997  0.003 1.34284e+10
0.998  0.002 1.34424e+10
0.999  0.001 1.34564e+10
1.000  0.000 1.34804e+10
