PId,snapnum,birthTag,Mgain
449704,78,IGM,0.0
449704,78,SELF,0.0
656342,78,IGM,0.0
656342,78,SELF,0.0
658353,78,IGM,7.2527676820755e-05
429689,78,IGM,8.55783000588417e-05
512898,78,IGM,0.0
512898,78,SELF,0.0
387200,78,IGM,0.0
387200,78,SELF,0.0
512607,78,IGM,0.0
512607,78,SELF,0.0
408086,78,IGM,5.8066189012167e-07
408086,78,SELF,1.8538153199231909e-06
697813,78,IGM,1.2328513734411891e-08
697813,78,SELF,3.935988915674717e-08
325559,78,IGM,0.0
325559,78,SELF,0.0
511335,78,IGM,1.4026738734404304e-06
511335,78,SELF,4.478162523969009e-06
512633,78,IGM,2.1757605387410966e-05
512633,78,SELF,6.946311248973863e-05
346151,78,IGM,2.836668835827745e-06
346151,78,SELF,9.056320442011917e-06
366900,78,IGM,3.123801031379111e-05
366900,78,SELF,9.973015806408519e-05
429229,78,IGM,
593839,78,IGM,7.896912851501671e-06
593839,78,SELF,2.5211604676078593e-05
574698,78,IGM,9.099998083674189e-06
574698,78,SELF,2.9052562508023507e-05
428966,78,IGM,0.0
428966,78,SELF,0.0
593842,78,IGM,0.0
593842,78,SELF,0.0
428656,78,IGM,1.3494724493072476e-07
428656,78,SELF,4.308312191481785e-07
366462,78,IGM,7.1831918672013935e-06
366462,78,SELF,2.293298622813934e-05
760732,78,IGM,3.3563212431177714e-05
760732,78,SELF,0.0001071535749964861
531766,78,IGM,4.081737655312045e-07
531766,78,SELF,1.3031314653247374e-06
449269,78,IGM,4.442707652040321e-09
449269,78,SELF,1.418374384026925e-08
285093,78,IGM,1.7076730728149414e-05
305403,78,IGM,7.094815373420715e-06
531629,78,IGM,0.0
531629,78,SELF,0.0
533491,78,IGM,9.285258992764271e-07
533491,78,SELF,2.964402462616274e-06
345717,79,IGM,0.0001752180978655815
635886,79,IGM,3.6507844924926754e-06
471586,79,IGM,4.7612886866264405e-05
471586,79,SELF,1.401086525089257e-05
533937,79,IGM,8.656270802021027e-05
616865,79,IGM,0.0
658491,79,IGM,4.766508936882019e-05
5977150,79,IGM,0.0
345718,79,IGM,0.00014899251982569695
430812,79,IGM,0.0
368050,79,IGM,1.3980451492941415e-05
368050,79,SELF,3.392439813935723e-06
366875,79,IGM,2.202112227678299e-06
325122,79,IGM,1.3024546205997467e-05
304956,79,IGM,0.0006474731490015984
304528,79,IGM,4.0199607610702515e-05
408201,79,IGM,6.584078073501587e-05
366172,79,IGM,1.6065314412117004e-05
407638,79,IGM,3.8836151361465454e-07
263781,79,IGM,2.421438694000244e-08
284959,79,IGM,5.533918738365173e-06
472293,79,IGM,2.24838396477025e-08
472293,79,SELF,5.455837590761857e-09
678782,79,IGM,3.259629011154175e-08
449389,79,IGM,2.7727335691452026e-05
637481,79,IGM,1.2193340808153152e-05
490434,79,IGM,6.159568244094175e-07
490434,79,SELF,1.8125529946143212e-07
637769,79,IGM,3.580097109079361e-05
513621,79,IGM,4.470348358154297e-08
531766,79,IGM,1.7249309598516763e-05
531766,79,SELF,5.075889498878177e-06
449269,79,IGM,3.453963501361219e-08
449269,79,SELF,1.0163848567930772e-08
285093,79,IGM,7.425475408984148e-05
285093,79,SELF,1.8018358296623598e-05
305403,79,IGM,9.600637002635048e-05
305403,79,SELF,2.3296517443179645e-05
367468,79,IGM,9.81869277415168e-06
367468,79,SELF,2.3825642758857034e-06
533053,79,IGM,8.950666671486046e-05
533053,79,SELF,2.1719325726316904e-05
531629,79,IGM,0.0001468149761315678
531629,79,SELF,3.562552830015678e-05
428656,79,IGM,0.0
428656,79,SELF,0.0
531643,79,IGM,8.551403880119324e-06
658218,79,IGM,9.778887033462524e-09
388058,79,IGM,4.209661932429876e-05
388058,79,SELF,1.2387613935855958e-05
429229,79,IGM,2.941229815341441e-05
429229,79,SELF,8.655046422705965e-06
574698,79,IGM,6.0627133509101704e-05
574698,79,SELF,1.784051869255082e-05
512633,79,IGM,2.3341597511907342e-05
512633,79,SELF,6.86864416346955e-06
656195,79,IGM,2.864630978941461e-05
656195,79,SELF,8.429641906027584e-06
428819,79,IGM,7.031046410031377e-05
428819,79,SELF,2.0689995987939243e-05
719551,79,IGM,6.336296043247157e-05
719551,79,SELF,1.8645580197869e-05
513637,79,IGM,3.102701157331467e-05
327577,79,IGM,0.00017693638801574707
368907,79,IGM,0.0005653956905007362
616861,79,IGM,3.25031578540802e-07
326420,79,IGM,6.793154673875122e-05
326420,79,SELF,1.998996091782301e-05
555381,79,IGM,4.4563785195350647e-07
572959,79,IGM,9.66246289505801e-06
572959,79,SELF,2.8433366368786335e-06
492471,79,IGM,3.026798367500305e-08
511034,79,IGM,1.3164244592189789e-06
512754,79,IGM,0.0
512754,79,SELF,0.0
533635,79,IGM,1.1822629234867674e-06
533635,79,SELF,3.4790006660646374e-07
616583,79,IGM,2.9502604907460412e-08
616583,79,SELF,8.681620651774202e-09
552787,79,IGM,0.00035661784932017326
574240,79,IGM,4.479195922613144e-06
531631,79,IGM,3.308717140371685e-05
531631,79,SELF,9.736437560964766e-06
780893,79,IGM,7.051842148612489e-08
780893,79,SELF,2.0751190826191995e-08
593694,79,IGM,7.857766965596775e-07
593694,79,SELF,2.3122755492042508e-07
407646,79,IGM,6.234044332092275e-06
407646,79,SELF,1.8344687930889217e-06
676934,79,IGM,0.0
676934,79,SELF,0.0
822510,79,IGM,0.0
822510,79,SELF,0.0
739850,79,IGM,0.0
739850,79,SELF,0.0
761025,79,IGM,1.2952363130104572e-08
761025,79,SELF,3.811443212974039e-09
676935,79,IGM,0.0
676935,79,SELF,0.0
552219,79,IGM,0.0
552219,79,SELF,0.0
428526,79,IGM,0.00016323791295297848
428526,79,SELF,4.803540706626665e-05
469705,79,IGM,0.00019674279806764118
469705,79,SELF,5.7894763670849836e-05
428822,79,IGM,1.2760955986070806e-05
428822,79,SELF,3.75511855216009e-06
469715,79,IGM,0.0002894327869295873
469715,79,SELF,8.517029829027273e-05
490442,79,IGM,4.1696708649396896e-05
532764,79,IGM,1.2592575265379445e-08
532764,79,SELF,3.7055697903914274e-09
512898,79,IGM,0.0
512898,79,SELF,0.0
679086,79,IGM,2.4552352895291133e-06
679086,79,SELF,5.957774649111948e-07
616880,79,IGM,0.0
616880,79,SELF,0.0
492472,79,IGM,0.00011912593618035316
389782,79,IGM,1.4472752809524536e-06
348028,79,IGM,1.2526754289865494e-05
593842,79,IGM,0.0
593842,79,SELF,0.0
387200,79,IGM,0.0
387200,79,SELF,0.0
429689,79,IGM,4.084339364269477e-05
429689,79,SELF,9.910892706124966e-06
449412,79,IGM,3.80523996810933e-05
449412,79,SELF,9.233641399858392e-06
658353,79,IGM,0.00023892302309366746
658353,79,SELF,5.7976094435724826e-05
596715,79,IGM,0.00016048215279208455
596715,79,SELF,3.894195011032788e-05
492753,79,IGM,1.3612465984040685e-05
492753,79,SELF,3.3031459387002537e-06
513493,79,IGM,1.4901161193847656e-08
574961,79,IGM,4.421821797381492e-08
574961,79,SELF,1.0729813928498319e-08
554369,79,IGM,1.2872372928970477e-05
554369,79,SELF,3.123557951337676e-06
637617,79,IGM,2.173437832611242e-08
637617,79,SELF,5.273976337736462e-09
616144,79,IGM,6.879905039932647e-05
616144,79,SELF,1.669449930522523e-05
408923,79,IGM,0.0
408923,79,SELF,0.0
285087,79,IGM,7.375651226865104e-08
285087,79,SELF,2.1704051629435504e-08
305405,79,IGM,2.0306427085086166e-06
305405,79,SELF,5.975495970562633e-07
574091,79,IGM,0.0
574091,79,SELF,0.0
408922,79,IGM,0.0
408922,79,SELF,0.0
553499,79,IGM,1.7050245066174398e-07
553499,79,SELF,4.1373435063277417e-08
513476,79,IGM,4.2794241462793763e-07
513476,79,SELF,1.0384277547750068e-07
450566,79,IGM,2.173437832611242e-08
450566,79,SELF,5.273976337736462e-09
676635,79,IGM,4.951400594347198e-06
676635,79,SELF,1.4570300415819093e-06
346432,79,IGM,0.0
346432,79,SELF,0.0
366462,79,IGM,2.9355091882923115e-06
366462,79,SELF,8.63821254851533e-07
636879,79,IGM,8.750613778829576e-05
285241,79,IGM,0.00027547869831323624
658497,79,IGM,1.3220123946666716e-05
429948,79,IGM,4.023313522338867e-07
658631,79,IGM,0.0
615851,79,IGM,0.0
575684,79,IGM,0.0
699088,79,IGM,0.0
430403,79,IGM,1.9174967912882285e-06
430403,79,SELF,4.6529201586547376e-07
471132,79,IGM,4.122037268745458e-07
471132,79,SELF,1.0002368916396737e-07
554806,79,IGM,7.200241088867188e-05
616578,79,IGM,0.00019968673586845398
387636,79,IGM,2.2055715683379735e-05
387636,79,SELF,6.4902525511592946e-06
470869,79,IGM,0.0
470869,79,SELF,0.0
552789,79,IGM,0.0
552789,79,SELF,0.0
408073,79,IGM,0.0
408073,79,SELF,0.0
573668,79,IGM,0.0
573668,79,SELF,0.0
635899,79,IGM,0.0
780603,79,IGM,0.0
656760,79,IGM,0.0
823089,79,IGM,0.0
326556,79,IGM,1.1281868074185809e-05
326556,79,SELF,3.3198729119229706e-06
760010,79,IGM,0.0
512315,79,IGM,7.272232323884963e-06
491433,79,IGM,0.0001654759980738163
512607,79,IGM,0.0
512607,79,SELF,0.0
697813,79,IGM,1.0901572301171348e-07
697813,79,SELF,3.20796470425315e-08
408086,79,IGM,7.508772736813401e-07
408086,79,SELF,2.209578329299117e-07
428966,79,IGM,0.0
428966,79,SELF,0.0
325559,79,IGM,0.0
325559,79,SELF,0.0
698393,79,IGM,0.0
698393,79,SELF,0.0
802496,79,IGM,0.0
802496,79,SELF,0.0
739720,79,IGM,0.0
739720,79,SELF,0.0
490857,79,IGM,1.928462954926681e-07
490857,79,SELF,5.674815450428014e-08
510887,79,IGM,2.1947059748232748e-08
510887,79,SELF,6.458278777539345e-09
428234,79,IGM,5.3133471862606755e-06
428234,79,SELF,1.5635387047000172e-06
449704,79,IGM,0.0
408949,79,IGM,4.066502184815633e-05
408949,79,SELF,9.86760972790492e-06
430241,79,IGM,4.238449037075043e-06
368329,79,IGM,0.0001276182010769844
596282,79,IGM,2.681650221347809e-05
493317,79,IGM,2.4171251813262573e-05
493317,79,SELF,5.865298201948535e-06
326423,79,IGM,0.00031856168061494827
450704,79,IGM,5.733379110164138e-08
450704,79,SELF,1.3912385856442737e-08
305981,79,IGM,8.431439867888437e-08
305981,79,SELF,2.0459390965356965e-08
326414,79,IGM,4.436184372060816e-07
326414,79,SELF,1.3054193004436085e-07
617447,79,IGM,2.0489096641540527e-07
739417,79,IGM,0.0
760732,79,IGM,5.607581702032884e-05
760732,79,SELF,1.6501219896880774e-05
718117,79,IGM,1.8533319234848022e-07
471712,79,IGM,3.387762534251796e-06
471712,79,SELF,9.969041470378766e-07
638046,79,IGM,0.0001836487517037556
638046,79,SELF,4.456346330259587e-05
430385,79,IGM,
555102,79,IGM,0.0001417126434541825
555102,79,SELF,3.438741688955988e-05
306400,79,IGM,
574986,79,IGM,3.196602428846024e-05
574986,79,SELF,7.756746164039157e-06
491901,79,IGM,0.00014555325799667088
491901,79,SELF,3.531936488068853e-05
430386,79,IGM,0.0001779888198031073
430386,79,SELF,4.319004711974809e-05
738985,79,IGM,0.0
430675,79,IGM,5.1765293482227056e-05
430675,79,SELF,1.256115674646405e-05
658637,79,IGM,0.0003015899809597439
658637,79,SELF,7.318260496869628e-05
740867,79,IGM,5.019256585634357e-05
740867,79,SELF,1.4769977690809898e-05
636622,79,IGM,0.0006822797596049827
636622,79,SELF,0.00020077190030688826
346151,79,IGM,1.8788122295946132e-06
346151,79,SELF,5.52871012726401e-07
511335,79,IGM,4.052038868893798e-05
511335,79,SELF,1.1923782471521536e-05
449393,79,IGM,4.104459960784249e-06
449393,79,SELF,1.2078040048224402e-06
366900,79,IGM,3.4899422878337317e-07
366900,79,SELF,1.0269721990513385e-07
593839,79,IGM,1.2180258372404448e-05
593839,79,SELF,3.5842388481117535e-06
492041,79,IGM,3.690452064845045e-05
492041,79,SELF,1.0859754574566282e-05
697518,79,IGM,8.278718767325173e-07
697518,79,SELF,2.436147453625907e-07
533512,79,IGM,1.6885564067279662e-05
533512,79,SELF,4.968851468647157e-06
678795,79,IGM,2.9610541266877956e-06
678795,79,SELF,8.713382678548985e-07
637473,79,IGM,3.770576822319331e-07
637473,79,SELF,1.109553468665776e-07
451269,79,IGM,1.2171251862622952e-06
451269,79,SELF,2.9534267491324187e-07
469717,79,IGM,7.19575729450254e-10
469717,79,SELF,2.1174684516522442e-10
450263,79,IGM,4.7965478973695035e-05
450263,79,SELF,1.411462120502353e-05
656185,79,IGM,0.0
656185,79,SELF,0.0
594859,79,IGM,0.0
594859,79,SELF,0.0
325985,79,IGM,0.0
325985,79,SELF,0.0
656473,79,IGM,0.0
656473,79,SELF,0.0
614856,79,IGM,0.0
614856,79,SELF,0.0
657781,79,IGM,0.0
657781,79,SELF,0.0
635733,79,IGM,0.0
635733,79,SELF,0.0
614432,79,IGM,0.0
614432,79,SELF,0.0
635607,79,IGM,0.0
635607,79,SELF,0.0
614874,79,IGM,0.0
614874,79,SELF,0.0
657485,79,IGM,0.0
657485,79,SELF,0.0
448978,79,IGM,8.714385330677032e-05
594133,79,IGM,2.997032913160308e-07
594133,79,SELF,8.819256101131596e-08
553536,79,IGM,0.00013160032685623918
553536,79,SELF,3.872553352488723e-05
656187,79,IGM,1.946812136027662e-06
656187,79,SELF,5.728810895945147e-07
533230,79,IGM,0.0002418353709415061
533230,79,SELF,7.11639855965512e-05
449851,79,IGM,0.0002782311515492352
449851,79,SELF,8.187403515158567e-05
533491,79,IGM,
428239,79,IGM,7.915333023952795e-08
428239,79,SELF,2.3292152968174686e-08
656342,79,IGM,7.394000407966085e-06
656342,79,SELF,2.1758047074952634e-06
470877,79,IGM,2.385393543127592e-07
470877,79,SELF,7.01940791722719e-08
573529,79,IGM,0.0
573529,79,SELF,0.0
780893,80,IGM,1.2432317217402515e-06
780893,80,SELF,2.4874704279374517e-07
531631,80,IGM,2.933856132358939e-06
531631,80,SELF,5.870088609748773e-07
574240,80,IGM,0.0
574240,80,SELF,0.0
594133,80,IGM,2.1845800853300923e-07
594133,80,SELF,4.370929622124797e-08
616583,80,IGM,5.447869342457282e-07
616583,80,SELF,1.0900151313433775e-07
533635,80,IGM,9.569469638438852e-06
533635,80,SELF,1.9146690291446138e-06
512754,80,IGM,0.0
512754,80,SELF,0.0
614432,80,IGM,8.734440092500955e-07
614432,80,SELF,1.7475954847962556e-07
552787,80,IGM,3.633581401963869e-05
552787,80,SELF,7.270105907719937e-06
614874,80,IGM,0.0
614874,80,SELF,0.0
469715,80,IGM,6.208398111062429e-09
469715,80,SELF,1.242182485861399e-09
573529,80,IGM,3.3719362240707824e-07
573529,80,SELF,6.746603626334723e-08
676934,80,IGM,0.0
676934,80,SELF,0.0
822510,80,IGM,0.0
822510,80,SELF,0.0
448978,80,IGM,6.014385670091728e-08
448978,80,SELF,1.2033642831782303e-08
493317,80,IGM,2.373548202835555e-06
493317,80,SELF,4.7490189162588607e-07
430241,80,IGM,7.687229663133621e-05
368329,80,IGM,9.879376739263535e-05
617447,80,IGM,9.313225746154785e-10
636879,80,IGM,7.172953337430954e-05
635607,80,IGM,0.0
635607,80,SELF,0.0
511034,80,IGM,0.0001398627926460144
511034,80,SELF,2.7983887041485596e-05
428656,80,IGM,7.088205728376365e-05
428656,80,SELF,1.4182152713890325e-05
512898,80,IGM,1.324716946947946e-06
512898,80,SELF,2.6505068792067596e-07
326423,80,IGM,0.00019026640802621841
285093,80,IGM,2.2035933045452212e-05
285093,80,SELF,4.408971460754303e-06
305403,80,IGM,1.1445569942625531e-05
305403,80,SELF,2.290041049090855e-06
593842,80,IGM,6.884764282774486e-05
593842,80,SELF,1.3775105040554616e-05
616144,80,IGM,3.057636069698247e-07
616144,80,SELF,6.11774874286739e-08
387200,80,IGM,4.637712191451829e-05
387200,80,SELF,9.279180805790016e-06
532764,80,IGM,3.065396567337075e-08
532764,80,SELF,6.133276023940656e-09
450566,80,IGM,2.413902790557461e-06
450566,80,SELF,4.829760777839852e-07
616880,80,IGM,6.271060556173325e-05
574961,80,IGM,2.9761508444905523e-06
574961,80,SELF,5.954712291598081e-07
490442,80,IGM,6.786555185155118e-05
490442,80,SELF,1.3578607298572415e-05
596715,80,IGM,4.5987777411937714e-05
554369,80,IGM,0.0
513476,80,IGM,3.8802488194140184e-10
513476,80,SELF,7.763640536633743e-11
553499,80,IGM,0.0
553499,80,SELF,0.0
305405,80,IGM,7.721695150633897e-08
305405,80,SELF,1.5449644667901147e-08
326414,80,IGM,3.4425567525841174e-06
326414,80,SELF,6.887901884101456e-07
408923,80,IGM,2.716174173589813e-08
408923,80,SELF,5.43454837564362e-09
285087,80,IGM,4.26827370135542e-09
285087,80,SELF,8.540004590297118e-10
305981,80,IGM,0.0
305981,80,SELF,0.0
408922,80,IGM,0.0
408922,80,SELF,0.0
574091,80,IGM,7.527682709663195e-08
574091,80,SELF,1.506146264106946e-08
658353,80,IGM,0.0001871967688202858
596282,80,IGM,0.00011058088295518847
596282,80,SELF,2.2125133346920307e-05
739720,80,IGM,0.0
739720,80,SELF,0.0
512315,80,IGM,3.8802488194140184e-10
512315,80,SELF,7.763640536633743e-11
637617,80,IGM,4.9085356295108795e-06
430403,80,IGM,6.831251084804534e-07
450704,80,IGM,4.628673195838928e-06
471132,80,IGM,9.158163263580966e-06
471132,80,SELF,1.832374439456296e-06
636622,80,IGM,0.00030511676949162837
636622,80,SELF,6.104806754092822e-05
511335,80,IGM,8.959106499145027e-06
511335,80,SELF,1.792546963503365e-06
346151,80,IGM,1.35071461403802e-06
346151,80,SELF,2.702523270802206e-07
656195,80,IGM,8.53654740271084e-09
656195,80,SELF,1.7080009180594236e-09
491901,80,IGM,0.0004596346989274025
658491,80,IGM,8.169561624526978e-06
533937,80,IGM,7.75698572397232e-06
471586,80,IGM,1.5340175682671382e-05
471586,80,SELF,3.0692776497527837e-06
366875,80,IGM,3.968330467614717e-06
366875,80,SELF,7.93987517681533e-07
635886,80,IGM,1.895501548283748e-05
635886,80,SELF,3.7925384021455837e-06
449704,80,IGM,0.0
449704,80,SELF,0.0
387636,80,IGM,7.691041184960526e-05
387636,80,SELF,1.5388311907661743e-05
470869,80,IGM,0.0
470869,80,SELF,0.0
552789,80,IGM,0.0
552789,80,SELF,0.0
408073,80,IGM,0.0
408073,80,SELF,0.0
573668,80,IGM,0.0
573668,80,SELF,0.0
368050,80,IGM,1.1790543794631958e-06
658637,80,IGM,0.0002684677019715309
678782,80,IGM,0.0
5977150,80,IGM,0.0
490857,80,IGM,7.857503859313387e-07
490857,80,SELF,1.572137208668333e-07
658497,80,IGM,1.7229467630386353e-07
429948,80,IGM,6.603077054023743e-07
285241,80,IGM,9.234808385372162e-05
430812,80,IGM,0.0
615851,80,IGM,0.0
658631,80,IGM,0.0
575684,80,IGM,0.0
616865,80,IGM,0.0
699088,80,IGM,0.0
616578,80,IGM,0.0003383122384548187
491433,80,IGM,9.040979749234664e-08
491433,80,SELF,1.808928245035662e-08
554806,80,IGM,4.237517714500427e-05
325559,80,IGM,0.0
325559,80,SELF,0.0
346432,80,IGM,0.0
346432,80,SELF,0.0
697813,80,IGM,6.44121304022727e-07
697813,80,SELF,1.2887643290812014e-07
408086,80,IGM,1.1640746458242055e-09
408086,80,SELF,2.329092160990123e-10
428966,80,IGM,7.760497638828037e-10
428966,80,SELF,1.5527281073267487e-10
428234,80,IGM,2.328149291648411e-09
428234,80,SELF,4.658184321980246e-10
510887,80,IGM,0.0
510887,80,SELF,0.0
698393,80,IGM,0.0
698393,80,SELF,0.0
802496,80,IGM,0.0
802496,80,SELF,0.0
656760,80,IGM,0.0
656760,80,SELF,0.0
451269,80,IGM,8.90558585524559e-05
408949,80,IGM,4.709046334028244e-05
678795,80,IGM,1.3077214571189125e-05
678795,80,SELF,2.616502133656304e-06
388058,80,IGM,6.216236213677646e-05
388058,80,SELF,1.2437507412497988e-05
367468,80,IGM,1.7071142792701721e-06
533053,80,IGM,1.246994361281395e-05
531629,80,IGM,0.0008451361209154129
635899,80,IGM,0.0
760010,80,IGM,0.0
780603,80,IGM,0.0
823089,80,IGM,0.0
823089,80,SELF,0.0
739417,80,IGM,0.0
739417,80,SELF,0.0
718117,80,IGM,3.124587237834931e-07
738985,80,IGM,1.862645149230957e-09
657485,80,IGM,0.0
657485,80,SELF,0.0
656185,80,IGM,0.0
656185,80,SELF,0.0
594859,80,IGM,0.0
594859,80,SELF,0.0
325985,80,IGM,0.0
325985,80,SELF,0.0
614856,80,IGM,0.0
614856,80,SELF,0.0
656473,80,IGM,0.0
656473,80,SELF,0.0
657781,80,IGM,0.0
657781,80,SELF,0.0
635733,80,IGM,1.9401244097070094e-09
635733,80,SELF,3.881820268316871e-10
574986,80,IGM,1.2096017599105835e-05
430675,80,IGM,0.0004179440438747406
430386,80,IGM,
449269,80,IGM,3.3214929894184e-07
449269,80,SELF,6.645676299358485e-08
593694,80,IGM,7.892426098688113e-07
593694,80,SELF,1.5791244851513034e-07
490434,80,IGM,1.0864696694359252e-07
490434,80,SELF,2.173819350257448e-08
428239,80,IGM,8.986656265762866e-07
428239,80,SELF,1.798059148284375e-07
637473,80,IGM,2.679156599852603e-05
637473,80,SELF,5.360483244924134e-06
656187,80,IGM,8.81592531770865e-07
656187,80,SELF,1.7638991299231864e-07
719551,80,IGM,0.00019635300705857147
719551,80,SELF,3.9286505480338464e-05
429229,80,IGM,
326420,80,IGM,
531643,80,IGM,1.3452954590320587e-06
697518,80,IGM,4.300751383973915e-05
697518,80,SELF,8.604986261588743e-06
676635,80,IGM,1.9388051251084083e-05
676635,80,SELF,3.879180630534416e-06
739850,80,IGM,8.548188149169083e-06
739850,80,SELF,1.7103300102204136e-06
428822,80,IGM,1.7787836637957743e-05
428822,80,SELF,3.559008094803641e-06
449412,80,IGM,9.682495146989822e-05
429689,80,IGM,8.902493668869776e-05
429689,80,SELF,1.7812198119604162e-05
638046,80,IGM,7.216259837150574e-05
492041,80,IGM,7.48011085913718e-05
492041,80,SELF,1.4966280408090331e-05
366462,80,IGM,8.602123607758938e-06
366462,80,SELF,1.7211214705663344e-06
760732,80,IGM,2.188887161519642e-05
760732,80,SELF,4.37954726312046e-06
469705,80,IGM,4.3718763448337745e-06
469705,80,SELF,8.747293792625238e-07
552219,80,IGM,0.0001304438766617688
552219,80,SELF,2.6099340937623116e-05
676935,80,IGM,6.274362340992468e-07
676935,80,SELF,1.2553806747736763e-07
761025,80,IGM,1.396113525225164e-05
761025,80,SELF,2.7933578650808202e-06
428526,80,IGM,4.544547417297698e-06
428526,80,SELF,9.09277579650544e-07
572959,80,IGM,6.954259539130193e-05
572959,80,SELF,1.3914151842565727e-05
492753,80,IGM,0.00016169436275959015
430385,80,IGM,
531766,80,IGM,0.00015744614017118905
531766,80,SELF,3.1501980750661174e-05
306400,80,IGM,
304956,80,IGM,0.0003647739067673683
449389,80,IGM,2.8680078685283664e-05
304528,80,IGM,5.097314715385437e-05
325122,80,IGM,6.198137998580933e-05
345718,80,IGM,7.78160619240565e-05
345718,80,SELF,1.5569515277786774e-05
345717,80,IGM,5.568195858347311e-05
345717,80,SELF,1.1140901806474789e-05
366172,80,IGM,1.6201978945463236e-05
366172,80,SELF,3.2417081060714195e-06
407638,80,IGM,2.2893468034542707e-08
407638,80,SELF,4.580547916613908e-09
408201,80,IGM,4.4951215386390686e-05
284959,80,IGM,3.319326788187027e-05
263781,80,IGM,2.328149291648411e-09
263781,80,SELF,4.658184321980246e-10
326556,80,IGM,8.552068397988497e-07
326556,80,SELF,1.7111063742740767e-07
471712,80,IGM,1.2230544278792987e-06
471712,80,SELF,2.447099497146956e-07
407646,80,IGM,1.6326146907684483e-05
407646,80,SELF,3.266551755788647e-06
553536,80,IGM,2.4589136768626636e-06
553536,80,SELF,4.919819008064803e-07
740867,80,IGM,1.9701575355692736e-05
740867,80,SELF,3.9419108460704165e-06
679086,80,IGM,0.0001344793354339594
679086,80,SELF,2.690675955343303e-05
449851,80,IGM,0.00020092316411807727
449851,80,SELF,4.020090706274318e-05
656342,80,IGM,1.2455598710319e-07
656342,80,SELF,2.4921286122594315e-08
470877,80,IGM,0.0
470877,80,SELF,0.0
469717,80,IGM,6.829237922168672e-08
469717,80,SELF,1.3664007344475389e-08
555102,80,IGM,
472293,80,IGM,1.0570511221885681e-07
513637,80,IGM,0.00033393828198313713
450263,80,IGM,0.0002139289821109892
450263,80,SELF,4.280312409781209e-05
428819,80,IGM,
366900,80,IGM,8.307612722365414e-06
366900,80,SELF,1.6621954388932845e-06
449393,80,IGM,0.0
512607,80,IGM,0.0
512607,80,SELF,0.0
574698,80,IGM,1.9989101793211316e-05
574698,80,SELF,3.999439422446873e-06
512633,80,IGM,2.6057810946774845e-05
512633,80,SELF,5.21367280237639e-06
533491,80,IGM,
637769,80,IGM,9.887851774692535e-05
593839,80,IGM,
533230,80,IGM,7.813269022772068e-06
533230,80,SELF,1.5632866584565707e-06
637481,80,IGM,1.3230368494987488e-05
533512,80,IGM,7.760497638828037e-10
533512,80,SELF,1.5527281073267487e-10
348028,80,IGM,3.3532269299030304e-06
492472,80,IGM,3.226660192012787e-05
658218,80,IGM,5.6069809943437576e-05
616861,80,IGM,3.4831464290618896e-07
513621,80,IGM,9.313225746154785e-10
555381,80,IGM,2.8870999813079834e-08
513493,80,IGM,4.889443516731262e-08
492471,80,IGM,9.778887033462524e-08
368907,80,IGM,0.00027547962963581085
327577,80,IGM,8.543673902750015e-05
389782,80,IGM,1.7900019884109497e-06
449393,81,IGM,5.957938298813521e-10
449393,81,SELF,3.355287447341265e-10
306400,81,IGM,
656195,81,IGM,2.5054337310506228e-06
656195,81,SELF,1.9677085948275206e-06
366900,81,IGM,0.0001463317309694991
366900,81,SELF,8.240854393665933e-05
345717,81,IGM,2.8837937861680984e-05
492041,81,IGM,7.197844838179601e-05
492041,81,SELF,4.0535563180074553e-05
676635,81,IGM,1.9193498229627755e-05
676635,81,SELF,1.0809058511609885e-05
658353,81,IGM,1.0062957786696036e-06
658353,81,SELF,5.667080498559396e-07
637617,81,IGM,2.9825439123860483e-06
637617,81,SELF,1.6796568961390372e-06
531629,81,IGM,0.00013538223196393962
531629,81,SELF,7.624219666593556e-05
533512,81,IGM,2.80146405425929e-06
533512,81,SELF,2.2002038327131374e-06
325122,81,IGM,0.00013631489127874374
697813,81,IGM,9.0862530208963e-05
697813,81,SELF,7.136128943429605e-05
449412,81,IGM,3.816000398943936e-05
449412,81,SELF,2.9969967633981355e-05
430675,81,IGM,4.7843194984545067e-05
430675,81,SELF,3.7574917591462776e-05
533230,81,IGM,2.2801327766474285e-05
533230,81,SELF,1.2840852825347387e-05
5977150,81,IGM,0.0
678782,81,IGM,0.0
739417,81,IGM,0.0
263781,81,IGM,1.4528632164001465e-06
304956,81,IGM,0.00020970031619071963
531643,81,IGM,0.0001252894289791584
430385,81,IGM,5.676740074569728e-05
430385,81,SELF,4.4583778436832175e-05
574240,81,IGM,0.0
574240,81,SELF,0.0
285087,81,IGM,0.0001290888617389029
285087,81,SELF,7.269800653530898e-05
512754,81,IGM,0.0
512754,81,SELF,0.0
552787,81,IGM,1.122326627038997e-05
552787,81,SELF,6.320522728929108e-06
635607,81,IGM,0.0
635607,81,SELF,0.0
513476,81,IGM,5.296309250730279e-06
513476,81,SELF,2.982682776314017e-06
554369,81,IGM,1.0211906244166372e-06
554369,81,SELF,5.750962684742928e-07
552219,81,IGM,0.00011802794928715561
552219,81,SELF,6.646891538931993e-05
616144,81,IGM,3.048379130587938e-05
616144,81,SELF,1.7167328224321583e-05
387200,81,IGM,0.0001170663380457271
387200,81,SELF,6.592737199531905e-05
553499,81,IGM,2.489375569701759e-05
553499,81,SELF,1.4019229776853639e-05
596282,81,IGM,0.00014063951671881267
